opportunity_id,title,category,source,url,reward_amount,reward_currency,deadline,requirements,capital_required,difficulty,estimated_hours,risk_level,success_probability,verification_score,recommended_action,recommendation_reason,verification_status,human_approval_required,country_restrictions,kyc_required,payment_method,link_active,explicit_reward,verified_at
380,State the post-grant conformance maintenance approach,grant,GitHub Grant Issues,https://github.com/accensa/x402-facilitator-stellar/issues/163,,,,signed in to change notification settings Fork 26 Star 15 Code Issues 121 Pull requests 21 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights State the post-grant conformance maintenance approach #16,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:09.025119+00:00
382,Correspondent media-attach defect: media admission ignores act-as identity — ownership invariant unsatisfiable in share-grant sessions,grant,GitHub Grant Issues,https://github.com/equaltoai/lesser/issues/1470,,,,justified in the PR,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:10.447084+00:00
383,Resource Owner Password Credentials (password grant),grant,GitHub Grant Issues,https://github.com/laoshanxi/tooling/issues/1,,,,signed in to change notification settings Fork 0 Star 4 Code Issues 1 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Resource Owner Password Credentials (password grant) #1 New is,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:11.258266+00:00
385,[0%] Consent-grant forge via caller-chosen resourceId on production v1.0,grant,GitHub Grant Issues,https://github.com/riteshekbote/hunt-lab/issues/91,,,,signed in to change notification settings Fork 0 Star 1 Code Issues 41 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights [0%] Consent-grant forge via caller-chosen resourceId on prod,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:12.378957+00:00
386,"Release-time grants silently invalidate prose written before them, and nothing rereads it",grant,GitHub Grant Issues,https://github.com/corca-ai/charness/issues/700,,,,signed in to change notification settings Fork 4 Star 9 Code Issues 43 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Release-time grants silently invalidate prose written before,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:13.463952+00:00
387,[P3][enhancement] Skill milestone perks: give the idle level_changed hook something to grant,grant,GitHub Grant Issues,https://github.com/GRITui/story-of-country-side/issues/116,,,,signed in to change notification settings Fork 0 Star 1 Code Issues 27 Pull requests 1 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights [P3][enhancement] Skill milestone perks: give the idle level_,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:14.409635+00:00
388,wpa_supplicant D-Bus policy grants Properties.Set to every local account,grant,GitHub Grant Issues,https://github.com/IlyaP358/fluxcast/issues/103,,,,signed in to change notification settings Fork 21 Star 339 Code Issues 21 Pull requests 2 Discussions Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Discussions Actions Projects Security and quality Insights wpa_supplicant D-Bus policy grants,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:15.352259+00:00
389,Release/Goal should grant all the items and add them to inventory,grant,GitHub Grant Issues,https://github.com/Trexounay/EnderMagnolia.Randomizer/issues/33,,,,signed in to change notification settings Fork 0 Star 3 Code Issues 13 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Release/Goal should grant all the items and add them to inven,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:16.269971+00:00
390,Location framing for grant and residency use,grant,GitHub Grant Issues,https://github.com/adamsimms/rover/issues/17,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 36 Pull requests 0 Discussions Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Discussions Actions Projects Security and quality Insights Location framing for grant and reside,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:17.279761+00:00
391,Grant-period work plan and spend schedule (~2 years),grant,GitHub Grant Issues,https://github.com/adamsimms/rover/issues/46,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 36 Pull requests 0 Discussions Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Discussions Actions Projects Security and quality Insights Grant-period work plan and spend sche,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:09:18.386922+00:00
967,"Katherine ledger v2 — arithmetic, units, and economic invariants",paid_development,GitHub Paid Issues,https://github.com/6ZoSo9/void-node/issues/1354,,,,"signed in to change notification settings Fork 0 Star 0 Code Issues 14 Pull requests 25 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Katherine ledger v2 — arithmetic, units, and economic invari",0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,GitHub Sponsors,1,0,2026-08-26T19:29:15.558421+00:00
963,"dispatch-ready §7: neither terminal state fires when everything is blocked or in an unmerged PR, so the loop ticks forever",paid_development,GitHub Paid Issues,https://github.com/Sassy-Dog/sassydog-skills/issues/282,,,,"— but whatever it is called, preflight is the single source of truth for every gate and an unregistered script runs nowhere",0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:29:16.646773+00:00
977,Revoke the privileges anon holds on the live project that no migration granted,grant,GitHub Grant Issues,https://github.com/SailorDave17/Taskr/issues/186,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 65 Pull requests 2 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Revoke the privileges anon holds on the live project that no,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:29:18.007546+00:00
979,[Grant Overview] Add status filter for grants,grant,GitHub Grant Issues,https://github.com/hackclub/hcb/issues/14043,,,,signed in to change notification settings Fork 134 Star 868 Code Issues 268 Pull requests 196 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights [Grant Overview] Add status filter for grants #14043 N,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:29:19.207351+00:00
952,"feat: Ecommerce sync — Orders, Carts, Products, LTV, abandoned-cart Workflow, inventory-aware Segments",paid_development,GitHub Paid Issues,https://github.com/fjdvm/br-trellis/issues/21,,,,calls for it,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,GitHub Sponsors,1,0,2026-08-26T19:29:21.136074+00:00
953,SWARM RUN 01 — 71-chat adaptive automation control,paid_development,GitHub Paid Issues,https://github.com/Oleksii-debug/12-6-ai./issues/44,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 26 Pull requests 394 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights SWARM RUN 01 — 71-chat adaptive automation control #44 New,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,GitHub Sponsors,1,0,2026-08-26T19:29:22.167370+00:00
961,[CRITICAL] `cancel_market` fee reclaim uses wrong rate denominator — reclaims 200 bps but market only holds 150 bps platform fees,paid_development,GitHub Paid Issues,https://github.com/SPulse-Org/SPulse-Contract/issues/163,,,,signed in to change notification settings Fork 28 Star 0 Code Issues 50 Pull requests 30 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights [CRITICAL] cancel_market fee reclaim uses wrong rate denomi,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,GitHub Sponsors,1,0,2026-08-26T19:29:23.082538+00:00
983,skills carry executable scripts that run in the lab — declared grants per skill (cloudflare/agents agent-skills pattern),grant,GitHub Grant Issues,https://github.com/momoshell/dev-team-claude-plugin/issues/523,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 28 Pull requests 2 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights skills carry executable scripts that run in the lab — declare,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,GitHub Sponsors,1,0,2026-08-26T19:29:24.051747+00:00
971,Integrate broad research evidence into Growth AutoResearch hypotheses and sweeps,paid_development,GitHub Paid Issues,https://github.com/vladimirutkin2mn-lgtm/Partizan_bot/issues/203,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 13 Pull requests 8 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Integrate broad research evidence into Growth AutoResearch hy,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:29:24.706144+00:00
970,Built To Offend: free organic SEO deployment backlog,paid_development,GitHub Paid Issues,https://github.com/stacewalbridge-rgb/vermalio/issues/59,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 49 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Built To Offend: free organic SEO deployment backlog #59 New,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-26T19:29:25.358669+00:00
